screen_id,cell,flow_direction,flow_object,outcome_object,outcome_level,identified,phenomenon,confidence,rater,batch,note
C3F3335,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-11,duplicate of C3F3336
C3F1959,OFF_SIBLING,DOWNWARD,PRIVATE_FAMILY,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,D.2.c - son preference in Nigeria traced to inheritance laws restricting transfer of property to males
C3F0208,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,UNCERTAIN,hand,chan-term:shock-11,no abstract; C.2.e - education and fertility from a compulsory schooling reform
C3F1725,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,land and landlessness among migrants in Nepal's Terai; no fertility outcome
C3F3123,THEORY,NET,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,OTHER,CERTAIN,hand,chan-term:shock-11,two-sector dynastic growth model with intergenerational transfer and fertility chosen jointly
C3F1200,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,fertility distress in young cancer patients; psychological value of children is a mediator of distress
C3F3584,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,editorial on social stratification in East Asia
C3F1470,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,parenting pressures among academic paediatricians
C3F2100,THEORY,DOWNWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,OTHER,CERTAIN,hand,chan-term:shock-11,same work as C3F3032; public debt incidence under varying family size and an operative bequest motive
C3F4392,SHOCK_NET_FERTILITY,UPWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,UNCLEAR,SDT,CERTAIN,hand,chan-term:shock-11,no abstract; LAND HOLDING FERTILITY AND CHILD LABOUR - §7 rows 2 and 5 in a single title; retrieve at full text
C3F3558,FLOW_MEASUREMENT,UPWARD,PRIVATE_FAMILY,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,child labour in Pakistani hotels and workshops
C3F2693,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,coping among parents of autistic children
C3F2680,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-11,C.2.d - father-specific parental leave policy comparison
C3F3645,FLOW_MEASUREMENT,UPWARD,PRIVATE_FAMILY,FLOW_MAGNITUDE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,RAISING SONS OR DAUGHTERS FOR OLD AGE - children's gender and intergenerational family support in rural China; the upward flow measured by child sex
C3F2681,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,child health inequality audit in Greater Manchester
C3F3317,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,land reform and protected area management in the Dominican Republic
C3F0154,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,UNCERTAIN,hand,chan-term:shock-11,no abstract; maternal self-efficacy postpartum
C3F1979,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-11,C.6.a and C.1.a - intra-generational upward mobility and fertility in transition countries
C3F2959,FLOW_MEASUREMENT,NET,MIXED,FLOW_MAGNITUDE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,National Transfer Accounts for Pakistan
C3F2801,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,educational ethnography of a smart cities course
C3F1205,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,agricultural decollectivization in Tajikistan; family size is a covariate of farming preference
C3F0520,UPWARD_COMPONENT,UPWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-11,OLD AGE SUPPORT expectations in a south Indian village; explicitly positions its evidence on the FERTILITY-old-age-support link within the CAIN-VLASSOFF DEBATE - the upward arm's own controversy
C3F3572,OFF_SIBLING,NA,NA,NONE,NA,YES,SDT,CERTAIN,hand,chan-term:shock-11,C.2.e - age at school entry and long-term outcomes
C3F3468,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-11,C.2.e - same work as C3F2116
C3F3541,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,C.2.e - essays on health and education economics
C3F4463,OFF_TOPIC,NA,NA,FERTILITY,INTENDED,NO,SDT,CERTAIN,hand,chan-term:shock-11,fertility willingness under China's two-child policy
C3F1740,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,C.2.b - social effects of China's double-reduction policy
C3F2495,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-11,D.1.d - population policy as biopolitics in Romania and China
C3F3493,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-11,Alexandra's chapter - same work as C3F0771
C3F3569,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-11,no detention policy under India's Right to Education Act
C3F3564,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-11,same work as C3F3535; Qiang schooling history
C3F3478,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-11,C.3.d - marital fertility under exogenous constraints on child quality
C3F1512,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-11,D.2.c - number of living sons and contraceptive use among Nigerian teachers
C3F3405,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,paddy-rice cultivation after Japanese land reform - agronomy sense
C3F4208,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,field-theory metaphor for regional economic flux
C3F2099,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,redistributive land reform in Rwanda and household food security; no fertility outcome
C3F0304,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,welfare of the child in reproductive technology ethics
C3F0918,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,parenting programme for parents with mental illness
C3F1395,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,UNCERTAIN,hand,chan-term:shock-12,no abstract; C.2.e - Thai compulsory schooling law on marriage and fertility
C3F0467,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,respite support for parents of children with complex needs
C3F2997,FLOW_MEASUREMENT,BOTH_MEASURED,PRIVATE_FAMILY,FLOW_MAGNITUDE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,children's SUPPORT FOR PARENTS against parents' BEQUEST decisions in Korea - the upward flow as the determinant of the downward one; both directions measured in one study
C3F1963,OFF_TOPIC,NA,NA,NONE,NA,NO,FDT,CERTAIN,hand,chan-term:shock-12,peasants as a category in African studies
C3F0608,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,UNCERTAIN,hand,chan-term:shock-12,no abstract; C.5.a - uncertainty and modern birth timing
C3F2626,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,land use and sylvatisation in the Ukrainian Carpathians
C3F3063,NET_FLOW_FERTILITY,NET,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,FDT,UNCERTAIN,hand,chan-term:shock-12,a century of change in a Serbian village 1870-1975 examining the role of fertility in socio-economic change; an FDT-window village study of the kind §5 needs - confirm the flow is measured at full text
C3F1465,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,UNCERTAIN,hand,chan-term:shock-12,no abstract; C.2.e - same work as C3F2116
C3F4247,FLOW_MEASUREMENT,NET,MIXED,FLOW_MAGNITUDE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,NTA France lifecycle deficit 1979-2001; companion to C3F3889
C3F3318,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,land valuation indicators in Ukrainian land reform
C3F3234,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,population ageing health care and the macroeconomy
C3F0462,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,Jamaican diaspora and development governmentality
C3F0266,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,book review on memory and violence in southwest China
C3F2354,THEORY,DOWNWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-12,property rights and a market failure producing inefficiently low fertility in an OLG model
C3F3427,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,Australian Indigenous child removal policy
C3F3707,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,A.2 - embodied experience of the oral contraceptive pill
C3F0899,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,UNCERTAIN,hand,chan-term:shock-12,no abstract; cash-flow paradigm in economics
C3F2292,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,UNCERTAIN,hand,chan-term:shock-12,no abstract; retirement-age workforce in Georgia
C3F1287,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,UNCERTAIN,hand,chan-term:shock-12,no abstract; prospects for a European fertility upturn
C3F3551,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,core curriculum revitalisation
C3F2096,THEORY,NET,MIXED,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-12,OLD-AGE SUPPORT POLICY AND FERTILITY WITH STRATEGIC BEQUEST MOTIVES - public old-age support set against private strategic bequests in an OLG fertility model; both directions of the flow in one model
C3F0375,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,C.2.d - the social investment paradigm in EU policy
C3F1978,SHOCK_NET_FERTILITY,UPWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,FDT,CERTAIN,hand,chan-term:shock-12,THE OBSERVED LANDHOLDING-FERTILITY RELATIONSHIP - IS IT MONOTONIC - estimates the landholding-fertility relation on rural Bangladesh data; the land-labour-demand and land-security channels tested directly
C3F0722,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,isolation among parents in paediatric intensive care
C3F0264,FLOW_ASSOCIATION,NET,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,FDT,CERTAIN,hand,chan-term:shock-12,economic and demographic interrelationships in sub-Saharan Africa turning on features of African LAND TENURE and FAMILY ORGANIZATION; Caldwell-adjacent and associational
C3F0685,FLOW_MEASUREMENT,UPWARD,PRIVATE_FAMILY,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,son against daughter eldercare and older adults' mental health in China; the upward flow by child sex with a wellbeing outcome
C3F3695,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,expressive arts therapy for a child with autism
C3F0684,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,UNCERTAIN,hand,chan-term:shock-12,no abstract; C.2.e - same work as C3F0208
C3F1058,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-12,D.2.a and D.2.c - fertility decline and the transformation of family gender systems
C3F3507,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,UNCERTAIN,hand,chan-term:shock-12,no abstract; same work as C3F2643
C3F0600,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-12,A.4 and A.2 - unintended pregnancy and child rearing in Japan
C3F0166,THEORY,DOWNWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-12,adaptive account in which small family size maximises the INHERITANCE OF SOCIOECONOMIC RESOURCES across generations; the downward flow as the evolutionary rationale for low fertility
C3F0253,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,UNCERTAIN,hand,chan-term:shock-12,no abstract; C.2.e - same work as C3F1835
C3F0525,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,UNCERTAIN,hand,chan-term:shock-12,no abstract; pastoralism and land privatization in Cote d'Ivoire
C3F0877,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,outflow of African wealth and health; national not familial flows
C3F3401,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,farmer-grazier conflict in Cameroon - soil fertility sense
C3F3389,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,ploughing of virgin lands in the Altai
C3F0454,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,health and nutrition of rural Nigerian women
C3F1087,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,UNCERTAIN,hand,chan-term:shock-12,no abstract; ethics of posthumous reproduction
C3F1540,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,land management improvement in Ukraine
C3F3614,UPWARD_COMPONENT,UPWARD,PRIVATE_FAMILY,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-12,migrant remittances against fertility AND education in the source community; shared_with C.1.a pending PI call 2
C3F0972,OFF_SIBLING,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,C.3.d - same Turkey returns-to-education work
C3F4275,OFF_TOPIC,NA,NA,NONE,NA,NO,OTHER,CERTAIN,hand,chan-term:shock-12,illicit financial flows volume
C3F1936,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,PM,CERTAIN,hand,chan-term:shock-12,natality and marriage in a Sepik River population
C3F3456,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,after-school training among compulsory education students
C3F0971,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-12,C.2.e - education and teenage fertility in Argentina
C3F4396,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-12,D.2.b - polygyny and fertility in sub-Saharan Africa
C3F1444,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-12,ethnic fertility trends in Malaysia
C3F1109,OFF_SIBLING,NA,NA,NONE,NA,YES,SDT,CERTAIN,hand,chan-term:shock-12,A.7 - same work as C3F1109 on Chinese compulsory schooling and early marriage
C3F0162,OFF_TOPIC,NA,NA,FERTILITY,REALIZED,NO,FDT,CERTAIN,hand,chan-term:shock-12,institutional determinants of fertility change
C3F3443,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-12,Alexandra's chapter - Indian compulsory schooling laws on fertility and marriage
C3F4562,OFF_TOPIC,NA,NA,NONE,NA,NO,SDT,CERTAIN,hand,chan-term:shock-12,slums and children's disadvantage in India
C3F3445,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,YES,SDT,CERTAIN,hand,chan-term:shock-12,Alexandra's chapter - compulsory education and fertility over the life cycle
C3F1734,OFF_SIBLING,NA,NA,FERTILITY,REALIZED,NO,SDT,CERTAIN,hand,chan-term:shock-12,A.5 - Suharto's family planning programme
